eunr;luea;reisenr;area;zone;statistical_rectangle;year;quarter;month;geraet;masche;species;harbour;vessel_length_class;sum_fangkg_fangnr_ort_monat;avg_trip_price;official_landings_value;target_species;metier
DEU000010637;11.59;19033994;27.3.d.24;DEU;38G3;2019;3;9;OTB;120;FLE;DESH2;10-<12;125;0.46;57.5;PLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19033994;27.3.d.24;DEU;38G3;2019;3;9;OTB;120;PLE;DESH2;10-<12;325;2.34;760.5;PLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19033995;27.3.d.24;DEU;38G3;2019;3;9;OTB;120;DAB;DESH2;10-<12;50;0.3;15;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19033995;27.3.d.24;DEU;38G3;2019;3;9;OTB;120;FLE;DESH2;10-<12;525;0.47;246.75;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19033995;27.3.d.24;DEU;38G3;2019;3;9;OTB;120;PLE;DESH2;10-<12;500;2.35;1175;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19033995;27.3.d.24;DEU;38G3;2019;3;9;OTB;120;TUR;DESH2;10-<12;11;1.76;19.4;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19038557;27.3.d.24;DEU;38G3;2019;4;10;OTB;120;DAB;DESH2;10-<12;45;0.37;16.65;PLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19038557;27.3.d.24;DEU;38G3;2019;4;10;OTB;120;FLE;DESH2;10-<12;700;0.47;329;PLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19038557;27.3.d.24;DEU;38G3;2019;4;10;OTB;120;PLE;DESH2;10-<12;725;2.48;1798;PLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19038561;27.3.d.24;DEU;38G3;2019;4;10;OTB;120;DAB;DESH2;10-<12;50;0.3;15;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19038561;27.3.d.24;DEU;38G3;2019;4;10;OTB;120;FLE;DESH2;10-<12;525;0.4;210;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19038561;27.3.d.24;DEU;38G3;2019;4;10;OTB;120;PLE;DESH2;10-<12;475;1.65;783.75;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19038561;27.3.d.24;DEU;38G3;2019;4;10;OTB;120;TUR;DESH2;10-<12;16;3.19;51;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19038563;27.3.d.24;DEU;38G3;2019;4;10;OTB;120;DAB;DESH2;10-<12;40;0.3;12;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19038563;27.3.d.24;DEU;38G3;2019;4;10;OTB;120;FLE;DESH2;10-<12;500;0.43;215;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19038563;27.3.d.24;DEU;38G3;2019;4;10;OTB;120;PLE;DESH2;10-<12;325;1.98;643.5;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19038563;27.3.d.24;DEU;38G3;2019;4;10;OTB;120;TUR;DESH2;10-<12;16;2.02;32.25;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19041962;27.3.d.24;DEU;38G3;2019;4;11;OTB;120;DAB;DESH2;10-<12;35;0.28;9.8;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19041962;27.3.d.24;DEU;38G3;2019;4;11;OTB;120;FLE;DESH2;10-<12;250;0.4;100;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19041962;27.3.d.24;DEU;38G3;2019;4;11;OTB;120;PLE;DESH2;10-<12;175;1.65;288.75;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19041962;27.3.d.24;DEU;38G3;2019;4;11;OTB;120;TUR;DESH2;10-<12;11;3.73;41;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19041963;27.3.d.24;DEU;38G3;2019;4;11;OTB;120;FLE;DESH2;10-<12;410;0.52;213.2;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19041963;27.3.d.24;DEU;38G3;2019;4;11;OTB;120;PLE;DESH2;10-<12;310;1.82;564.2;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19041964;27.3.d.24;DEU;38G3;2019;4;11;OTB;120;FLE;DESH2;10-<12;200;0.43;86;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19041964;27.3.d.24;DEU;38G3;2019;4;11;OTB;120;PLE;DESH2;10-<12;100;1.84;184;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19041964;27.3.d.24;DEU;38G3;2019;4;11;OTB;120;TUR;DESH2;10-<12;16;1.89;30.3;FLE;OTB_DEF_>=105_1_120
DEU000010637;11.59;19042276;27.3.d.24;DEU;38G3;2019;4;11;GNS;120;COD;DESH2;10-<12;644;1.74;1121.93;COD;GNS_DEF_110-156_0_0
DEU000010637;11.59;19042276;27.3.d.24;DEU;38G3;2019;4;11;GNS;120;FLE;DESH2;10-<12;50;0.49;24.5;COD;GNS_DEF_110-156_0_0
DEU000010637;11.59;19042276;27.3.d.24;DEU;38G3;2019;4;11;GNS;120;PLE;DESH2;10-<12;20;1.95;39;COD;GNS_DEF_110-156_0_0
DEU000010637;11.59;19043215;27.3.d.24;DEU;38G3;2019;4;11;GNS;120;COD;DESH2;10-<12;321;1.65;530.71;COD;GNS_DEF_110-156_0_0
DEU000010637;11.59;19043215;27.3.d.24;DEU;38G3;2019;4;11;GNS;120;FLE;DESH2;10-<12;185;0.45;83.25;COD;GNS_DEF_110-156_0_0
DEU000010637;11.59;19043220;27.3.d.24;DEU;38G3;2019;4;11;GNS;120;COD;DESH2;10-<12;322;1.7;546.25;COD;GNS_DEF_110-156_0_0
DEU000010637;11.59;19043220;27.3.d.24;DEU;38G3;2019;4;11;GNS;120;DAB;DESH2;10-<12;50;0.51;25.5;COD;GNS_DEF_110-156_0_0
DEU000010637;11.59;19043220;27.3.d.24;DEU;38G3;2019;4;11;GNS;120;FLE;DESH2;10-<12;185;0.45;83.25;COD;GNS_DEF_110-156_0_0
DEU000010637;11.59;19043220;27.3.d.24;DEU;38G3;2019;4;11;GNS;120;PLE;DESH2;10-<12;75;1.85;138.75;COD;GNS_DEF_110-156_0_0
DEU000010637;11.59;19043220;27.3.d.24;DEU;38G3;2019;4;11;GNS;120;TUR;DESH2;10-<12;27;2.21;59.75;COD;GNS_DEF_110-156_0_0
DEU000010637;11.59;19045248;27.3.d.24;DEU;38G3;2019;4;12;GNS;130;FPE;DENOZ;10-<12;3;2;6;FPI;GNS_FWS_>0_0_0
DEU000010637;11.59;19045248;27.3.d.24;DEU;38G3;2019;4;12;GNS;130;FPI;DENOZ;10-<12;7;2.69;18.83;FPI;GNS_FWS_>0_0_0
DEU000010671;4.52;19004771;27.3.d.24;DEU;37G3;2019;1;2;GNS;;FPI;DESDY;<8;35;1;35;FPI;GNS_FWS_>0_0_0
DEU000010671;4.52;19004771;27.3.d.24;DEU;37G3;2019;1;2;GNS;;FRO;DESDY;<8;5;1;5;FPI;GNS_FWS_>0_0_0
DEU000010672;5.06;19007210;27.3.d.24;DEU;37G3;2019;2;4;GNS;;FBR;DEFRJ;<8;113;0.49;55.6;FBR;GNS_FWS_>0_0_0
DEU000010672;5.06;19007210;27.3.d.24;DEU;37G3;2019;2;4;GNS;;FPE;DEFRJ;<8;61;1.61;98;FPE;GNS_FWS_>0_0_0
DEU000010672;5.06;19007210;27.3.d.24;DEU;37G3;2019;2;4;GNS;;FRO;DEFRJ;<8;118;0.4;47.2;FPE;GNS_FWS_>0_0_0
DEU000010672;5.06;19039360;27.3.d.24;DEU;37G3;2019;4;11;GNS;;FPE;DEFRJ;<8;4;1.5;6;FRO;GNS_FWS_>0_0_0
DEU000010672;5.06;19039360;27.3.d.24;DEU;37G3;2019;4;11;GNS;;FRO;DEFRJ;<8;87;0.4;34.8;FRO;GNS_FWS_>0_0_0
DEU000010672;5.06;19040240;27.3.d.24;DEU;37G3;2019;4;12;GNS;;FPE;DEFRJ;<8;2;1.6;3.2;FRO;GNS_FWS_>0_0_0
DEU000010672;5.06;19040240;27.3.d.24;DEU;37G3;2019;4;12;GNS;;FRO;DEFRJ;<8;20;0.4;8;FRO;GNS_FWS_>0_0_0
DEU000010673;5.06;19012513;27.3.d.24;DEU;37G3;2019;2;4;GNS;;COD;DEBA2;<8;8;2.97;23.76;COD;GNS_DEF_110-156_0_0
DEU000010673;5.06;19017726;27.3.d.24;DEU;37G3;2019;2;5;GNS;;COD;DEBA2;<8;6;2.02;12.12;TUR;GNS_DEF_110-156_0_0
DEU000010673;5.06;19017726;27.3.d.24;DEU;37G3;2019;2;5;GNS;;TUR;DEBA2;<8;8;6.37;50.96;TUR;GNS_DEF_110-156_0_0
DEU000010673;5.06;19039220;27.3.d.24;DEU;37G3;2019;4;10;GNS;;COD;DEBA2;<8;4;2.51;10.04;COD;GNS_DEF_110-156_0_0
DEU000020621;6.75;19004002;27.3.d.24;DEU;37G3;2019;1;3;GNS;;COD;DEUEC;<8;6;1.83;11;HER;GNS_SPF_32-109_0_0
DEU000020621;6.75;19004002;27.3.d.24;DEU;37G3;2019;1;3;GNS;;HER;DEUEC;<8;1982;0.5;991;HER;GNS_SPF_32-109_0_0
DEU000020623;6.6;19000093;27.3.d.24;DEU;37G3;2019;1;1;GNS;;FBU;DEKSW;<8;2;1.25;2.5;FPE;GNS_FWS_>0_0_0
DEU000020623;6.6;19000093;27.3.d.24;DEU;37G3;2019;1;1;GNS;;FPE;DEKSW;<8;97;1.29;124.8;FPE;GNS_FWS_>0_0_0
DEU000020623;6.6;19000093;27.3.d.24;DEU;37G3;2019;1;1;GNS;;FPI;DEKSW;<8;13;1.24;16.1;FPE;GNS_FWS_>0_0_0
DEU000020623;6.6;19000093;27.3.d.24;DEU;37G3;2019;1;1;GNS;;FPP;DEKSW;<8;43;3.89;167.25;FPE;GNS_FWS_>0_0_0
DEU000020623;6.6;19000093;27.3.d.24;DEU;37G3;2019;1;1;GNS;;FRO;DEKSW;<8;14;0.37;5.2;FPE;GNS_FWS_>0_0_0
DEU000020623;6.6;19000093;27.3.d.24;DEU;37G3;2019;1;1;GNS;;PLN;DEKSW;<8;2;2.17;4.35;FPE;GNS_FWS_>0_0_0
DEU000020623;6.6;19003524;27.3.d.24;DEU;37G3;2019;1;2;GNS;;FPP;DEKSW;<8;5;3.64;18.2;FPP;GNS_FWS_>0_0_0
DEU000020623;6.6;19003524;27.3.d.24;DEU;37G3;2019;1;2;GNS;;FRO;DEKSW;<8;3;0.4;1.2;FPP;GNS_FWS_>0_0_0
DEU000020623;6.6;19004112;27.3.d.24;DEU;37G3;2019;1;3;GNS;;FBU;DEKSW;<8;1;2.5;2.5;FRO;GNS_FWS_>0_0_0
DEU000020623;6.6;19004112;27.3.d.24;DEU;37G3;2019;1;3;GNS;;FPE;DEKSW;<8;9;1.16;10.4;FRO;GNS_FWS_>0_0_0
DEU000020623;6.6;19004112;27.3.d.24;DEU;37G3;2019;1;3;GNS;;FPP;DEKSW;<8;23;4.08;93.8;FRO;GNS_FWS_>0_0_0
DEU000020623;6.6;19004112;27.3.d.24;DEU;37G3;2019;1;3;GNS;;FRO;DEKSW;<8;63;0.39;24.8;FRO;GNS_FWS_>0_0_0
DEU000020623;6.6;19004112;27.3.d.24;DEU;37G3;2019;1;3;GNS;;PLN;DEKSW;<8;4;1.81;7.25;FRO;GNS_FWS_>0_0_0
DEU000020623;6.6;19007211;27.3.d.24;DEU;37G3;2019;2;4;GNS;;FPE;DEKSW;<8;27;1.05;28.45;FPP;GNS_FWS_>0_0_0
DEU000020623;6.6;19007211;27.3.d.24;DEU;37G3;2019;2;4;GNS;;FPP;DEKSW;<8;44;5.54;243.6;FRO;GNS_FWS_>0_0_0
DEU000020623;6.6;19007211;27.3.d.24;DEU;37G3;2019;2;4;GNS;;FRO;DEKSW;<8;16;0.39;6.2;FRO;GNS_FWS_>0_0_0
DEU000020623;6.6;19007211;27.3.d.24;DEU;37G3;2019;2;4;GNS;;TRS;DEKSW;<8;2;3.75;7.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19000984;27.3.d.24;DEU;36G4;2019;1;1;GNS;120;FPP;DE8AN;8-<10;22;5;110;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19000986;27.3.d.24;DEU;36G4;2019;1;1;GNS;120;FCC;DE8AN;8-<10;2;0.5;1;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19000986;27.3.d.24;DEU;36G4;2019;1;1;GNS;120;FPE;DE8AN;8-<10;1;2;2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19000986;27.3.d.24;DEU;36G4;2019;1;1;GNS;120;FPP;DE8AN;8-<10;88;4.97;437.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19000986;27.3.d.24;DEU;36G4;2019;1;1;GNS;120;FRO;DE8AN;8-<10;2;0.35;0.7;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19000986;27.3.d.24;DEU;36G4;2019;1;1;GNS;120;PLN;DE8AN;8-<10;3;3.3;9.9;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19001629;27.3.d.24;DEU;36G4;2019;1;1;GNS;120;FPP;DE8AN;8-<10;45;5;225;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19001629;27.3.d.24;DEU;36G4;2019;1;1;GNS;120;PLN;DE8AN;8-<10;6;3.3;19.8;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19002671;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FBR;DE8AN;8-<10;20;0.35;7;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19002671;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPP;DE8AN;8-<10;138;5;690;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19002671;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FRO;DE8AN;8-<10;12;0.35;4.2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19002671;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;TRS;DE8AN;8-<10;9;7.11;64;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19002675;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FBR;DE8AN;8-<10;15;0.35;5.25;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19002675;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FCC;DE8AN;8-<10;2;0.5;1;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19002675;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPP;DE8AN;8-<10;222;5;1110;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19002675;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FRO;DE8AN;8-<10;13;0.35;4.55;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19002675;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;PLN;DE8AN;8-<10;12;0.35;4.2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19002675;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;TRS;DE8AN;8-<10;5;6.4;32;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003233;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FBR;DE8AN;8-<10;25;0.35;8.75;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003233;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FBU;DE8AN;8-<10;2;3;6;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003233;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FCC;DE8AN;8-<10;2;0.5;1;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003233;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPE;DE8AN;8-<10;3;2;6;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003233;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPI;DE8AN;8-<10;2;2;4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003233;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPP;DE8AN;8-<10;251;5;1255;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003233;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FRO;DE8AN;8-<10;3;0.35;1.05;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003233;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;PLN;DE8AN;8-<10;25;3.2;80;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003233;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;TRS;DE8AN;8-<10;6;7.33;44;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003235;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FBR;DE8AN;8-<10;10;0.35;3.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003235;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FCC;DE8AN;8-<10;3;0.5;1.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003235;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPE;DE8AN;8-<10;2;2;4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003235;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPP;DE8AN;8-<10;96;5;480;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003235;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FRO;DE8AN;8-<10;7;0.35;2.45;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003235;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;PLN;DE8AN;8-<10;35;3.2;112;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003235;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;TRS;DE8AN;8-<10;7;7.43;52;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003237;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FBR;DE8AN;8-<10;4;0.35;1.4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003237;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FCC;DE8AN;8-<10;6;0.5;3;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003237;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPP;DE8AN;8-<10;236;5;1180;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003237;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FRO;DE8AN;8-<10;20;0.35;7;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003237;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;PLN;DE8AN;8-<10;7;3.2;22.4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003252;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FBR;DE8AN;8-<10;37;0.35;12.95;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003252;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FCC;DE8AN;8-<10;5;0.5;2.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003252;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPE;DE8AN;8-<10;12;2;24;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003252;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPP;DE8AN;8-<10;323;5;1615;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003252;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;PLN;DE8AN;8-<10;5;3.3;16.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19003252;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;TRS;DE8AN;8-<10;5;6.3;31.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19005850;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FBU;DE8AN;8-<10;1;4;4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19005850;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPE;DE8AN;8-<10;7;2;14;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19005850;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPI;DE8AN;8-<10;1;2;2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19005850;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPP;DE8AN;8-<10;120;5;600;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19005850;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;PLN;DE8AN;8-<10;12;3.3;39.6;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19005854;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPE;DE8AN;8-<10;12;2;24;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19005854;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPP;DE8AN;8-<10;100;5;500;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19005854;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;PLN;DE8AN;8-<10;24;3.2;76.8;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19005856;27.3.d.24;DEU;36G4;2019;1;2;GNS;120;FPP;DE8AN;8-<10;14;5;70;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008029;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FBU;DE8AN;8-<10;1;4;4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008029;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FPE;DE8AN;8-<10;7;2;14;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008029;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FPP;DE8AN;8-<10;119;5;595;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008029;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;PLN;DE8AN;8-<10;8;3.2;25.6;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008031;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FPE;DE8AN;8-<10;2;2;4;PLN;GNS_FWS_>0_0_0
DEU000020631;8.65;19008031;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;PLN;DE8AN;8-<10;10;3.2;32;PLN;GNS_FWS_>0_0_0
DEU000020631;8.65;19008034;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FBR;DE8AN;8-<10;7;0.35;2.45;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008034;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FPE;DE8AN;8-<10;3;2;6;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008034;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FPP;DE8AN;8-<10;74;5;370;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008034;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;PLN;DE8AN;8-<10;16;3.2;51.2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008037;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FPE;DE8AN;8-<10;1;2;2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008037;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FPP;DE8AN;8-<10;28;5;140;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008037;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;PLN;DE8AN;8-<10;11;3.2;35.2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008038;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FPP;DE8AN;8-<10;19;5;95;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008041;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FPP;DE8AN;8-<10;40;4.94;197.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008043;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FBR;DE8AN;8-<10;70;0.35;24.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008043;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FPP;DE8AN;8-<10;115;5;575;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008043;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;PLN;DE8AN;8-<10;2;3.2;6.4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19008043;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;TRS;DE8AN;8-<10;6;5.83;35;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19010268;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FBU;DE8AN;8-<10;4;3.5;14;FBU;GNS_FWS_>0_0_0
DEU000020631;8.65;19010268;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FPE;DE8AN;8-<10;3;2;6;FBU;GNS_FWS_>0_0_0
DEU000020631;8.65;19010268;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;TRS;DE8AN;8-<10;3;7;21;FBU;GNS_FWS_>0_0_0
DEU000020631;8.65;19010269;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FCC;DE8AN;8-<10;3;0.5;1.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19010269;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;FPP;DE8AN;8-<10;38;5;190;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19010269;27.3.d.24;DEU;36G4;2019;1;3;GNS;120;TRS;DE8AN;8-<10;11;6.05;66.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19014502;27.3.d.24;DEU;36G4;2019;2;4;GNS;70;FPE;DE8AN;8-<10;4;2;8;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19014502;27.3.d.24;DEU;36G4;2019;2;4;GNS;70;FRO;DE8AN;8-<10;125;0.35;43.75;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19014504;27.3.d.24;DEU;36G4;2019;2;4;GNS;120;FBR;DE8AN;8-<10;47;0.35;16.45;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19014504;27.3.d.24;DEU;36G4;2019;2;4;GNS;120;FRO;DE8AN;8-<10;120;0.35;42;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19014506;27.3.d.24;DEU;36G4;2019;2;4;GNS;120;FBR;DE8AN;8-<10;31;0.35;10.85;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19014506;27.3.d.24;DEU;36G4;2019;2;4;GNS;120;FRO;DE8AN;8-<10;56;0.35;19.6;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19018703;27.3.d.24;DEU;36G4;2019;2;5;FPO;28;HER;DE8AN;8-<10;96;0.72;69.12;HER;FPO_SPF_>0_0_0
DEU000020631;8.65;19018707;27.3.d.24;DEU;36G4;2019;2;5;FPO;28;HER;DE8AN;8-<10;126;0.72;90.72;HER;FPO_SPF_>0_0_0
DEU000020631;8.65;19018712;27.3.d.24;DEU;36G4;2019;2;5;FPO;28;HER;DE8AN;8-<10;78;0.72;56.16;HER;FPO_SPF_>0_0_0
DEU000020631;8.65;19019334;27.3.d.24;DEU;36G4;2019;2;6;FPO;28;ELE;DE8AN;8-<10;3;14;42;HER;FPO_SPF_>0_0_0
DEU000020631;8.65;19019334;27.3.d.24;DEU;36G4;2019;2;6;FPO;28;HER;DE8AN;8-<10;30;0.72;21.6;HER;FPO_SPF_>0_0_0
DEU000020631;8.65;19019336;27.3.d.24;DEU;36G4;2019;2;6;FPO;28;ELE;DE8AN;8-<10;8;14;112;HER;FPO_SPF_>0_0_0
